"id","isActive","firstName","lastName","shortName","displayName","alphaSort","country","countryFlag","headshot","age","education","turnedPro"
"59077","False","Spencer","Cross","S Cross","Spencer Cross","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_59077.jpg","26","University of Tennessee","2021"
"14190","False","Bob","Crow","B Crow","Bob Crow","C","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14190.jpg","","",""
"52514","True","Trace","Crowe","T Crowe","Trace Crowe","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_52514.jpg","28","Auburn University","2020"
"14193","False","Bob","Crowley","B Crowley","Bob Crowley","C","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14193.jpg","","",""
"14196","False","Bobby","Cruickshank","B Cruickshank","Bobby Cruickshank","C","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14196.jpg","","",""
"01238","False","Jay","Cudd","J Cudd","Jay Cudd","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01238.jpg","69","",""
"58605","False","Quade","Cummins","Q Cummins","Quade Cummins","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_58605.jpg","28","University of Oklahoma","2021"
"01239","False","Michael","Cunning","M Cunning","Michael Cunning","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01239.jpg","","",""
"14220","False","Buster","Cupit","B Cupit","Buster Cupit","C","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14220.jpg","","",""
"01240","False","Jacky","Cupit","J Cupit","Jacky Cupit","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01240.jpg","86","",""
"01242","False","Rod","Curl","R Curl","Rod Curl","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01242.jpg","81","",""
"14224","False","Jack","Curley","J Curley","Jack Curley","C","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14224.jpg","","",""
"34262","False","Jon","Curran","J Curran","Jon Curran","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_34262.jpg","37","Vanderbilt University","2009"
"11653","False","Paul","Curry","P Curry","Paul Curry","C","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_11653.jpg","63","",""
"22621","False","Ben","Curtis","B Curtis","Ben Curtis","C","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_22621.jpg","47","Kent State University","2000"
"39067","True","MJ","Daffue","M Daffue","MJ Daffue","D","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_39067.jpg","35","Lamar University","2012"
"34076","True","Joel","Dahmen","J Dahmen","Joel Dahmen","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_34076.jpg","37","University of Washington","2010"
"24937","False","Jess","Daley","J Daley","Jess Daley","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_24937.jpg","46","",""
"19883","False","Joe","Daley","J Daley","Joe Daley","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19883.jpg","64","Old Dominion University","1991"
"01248","False","Rick","Dalpos","R Dalpos","Rick Dalpos","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01248.jpg","67","",""
"01249","True","John","Daly","J Daly","John Daly","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01249.jpg","58","University of Arkansas","1987"
"19881","False","Robert","Damron","R Damron","Robert Damron","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_19881.jpg","52","University of Central Florida","1994"
"33459","False","Jens","Dantorp","J Dantorp","Jens Dantorp","D","Sweden","SWE","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_33459.jpg","35","",""
"60009","False","Reid","Davenport","R Davenport","Reid Davenport","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_60009.jpg","25","Vanderbilt University","2023"
"14283","False","Jack","Davidson","J Davidson","Jack Davidson","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14283.jpg","","",""
"53136","False","Jack","Davidson","J Davidson","Jack Davidson","D","Wales","WAL","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_53136.jpg","27","",""
"21753","True","Brian","Davis","B Davis","Brian Davis","D","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_21753.jpg","50","","1994"
"45157","True","Cam","Davis","C Davis","Cam Davis","D","Australia","AUS","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_45157.jpg","29","","2016"
"07119","False","Ed","Davis","E Davis","Ed Davis","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_07119.jpg","","",""
"14294","False","H.","Davis","H Davis","H. Davis","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14294.jpg","","",""
"14307","False","John","Dawson","J Dawson","John Dawson","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14307.jpg","","",""
"06034","False","Marco","Dawson","M Dawson","Marco Dawson","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06034.jpg","61","Florida Southern College","1985"
"08931","False","Glen","Day","G Day","Glen Day","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08931.jpg","59","University of Oklahoma","1988"
"28089","True","Jason","Day","J Day","Jason Day","D","Australia","AUS","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28089.jpg","37","","2006"
"51921","False","Jannik","De Bruyn","J De Bruyn","Jannik De Bruyn","D","Germany","GER","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_51921.jpg","","",""
"31681","False","Louis","de Jager","L de Jager","Louis de Jager","D","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_31681.jpg","37","",""
"23638","False","Brendon","de Jonge","B de Jonge","Brendon de Jonge","D","Zimbabwe","ZIM","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23638.jpg","44","Virginia Tech","2003"
"61520","False","Santiago","de la Fuente","S de la Fuente","Santiago de la Fuente","D","Mexico","MEX","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_61520.jpg","23","",""
"05161","False","Manuel","De La Torre","M De La Torre","Manuel De La Torre","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05161.jpg","","",""
"05163","False","Roberto","De Vicenzo","R De Vicenzo","Roberto De Vicenzo","D","Argentina","ARG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05163.jpg","","","1938"
"37094","False","Joseph","Dean","J Dean","Joseph Dean","D","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_37094.jpg","30","",""
"47959","False","Bryson","DeChambeau","B DeChambeau","Bryson DeChambeau","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_47959.jpg","31","Southern Methodist University","2016"
"14342","False","Henry","Decker","H Decker","Henry Decker","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14342.jpg","","",""
"14343","False","Harry","Dee","H Dee","Harry Dee","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14343.jpg","","",""
"01258","False","John","DeForest","J DeForest","John DeForest","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01258.jpg","68","",""
"50762","False","Alejandro","Del Rey","A Del Rey","Alejandro Del Rey","D","Spain","ESP","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_50762.jpg","26","",""
"39859","False","Cristobal","Del Solar","C Del Solar","Cristobal Del Solar","D","Chile","CHI","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_39859.jpg","31","Florida State University","2017"
"14356","False","Perry","Del Vecchio","P Del Vecchio","Perry Del Vecchio","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14356.jpg","","",""
"27436","False","Graham","DeLaet","G DeLaet","Graham DeLaet","D","Canada","CAN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27436.jpg","42","Boise State University","2006"
"01261","False","Jay","Delsing","J Delsing","Jay Delsing","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01261.jpg","64","UCLA","1984"
"14366","False","Arthur","Demane","A Demane","Arthur Demane","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14366.jpg","","",""
"06248","False","Jimmy","Demaret","J Demaret","Jimmy Demaret","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06248.jpg","","",""
"14372","False","Mike","Demassey","M Demassey","Mike Demassey","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14372.jpg","","",""
"06675","False","Rolf","Deming","R Deming","Rolf Deming","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06675.jpg","84","",""
"10875","False","Todd","Demsey","T Demsey","Todd Demsey","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_10875.jpg","52","Arizona State University","1995"
"59608","False","Morgan","Deneen","M Deneen","Morgan Deneen","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_59608.jpg","28","",""
"01266","False","Clark","Dennis","C Dennis","Clark Dennis","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01266.jpg","58","",""
"01268","False","Jim","Dent","J Dent","Jim Dent","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01268.jpg","85","Paine College","1966"
"57320","False","Joe","Deraney","J Deraney","Joe Deraney","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_57320.jpg","41","",""
"33653","True","Thomas","Detry","T Detry","Thomas Detry","D","Belgium","BEL","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_33653.jpg","31","University of Illinois","2016"
"01269","False","Bruce","Devlin","B Devlin","Bruce Devlin","D","Australia","AUS","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01269.jpg","87","",""
"35376","False","Roberto","Díaz","R Díaz","Roberto Díaz","D","Mexico","MEX","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_35376.jpg","37","University of South Carolina-Aiken","2009"
"14401","False","Sal","Dibuono","S Dibuono","Sal Dibuono","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14401.jpg","","",""
"26360","False","Bubba","Dickerson","B Dickerson","Bubba Dickerson","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_26360.jpg","43","University of Florida","2002"
"01273","False","Gardner","Dickinson","G Dickinson","Gardner Dickinson","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01273.jpg","","",""
"01274","False","Bob","Dickson","B Dickson","Bob Dickson","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01274.jpg","80","",""
"51690","False","Taylor","Dickson","T Dickson","Taylor Dickson","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_51690.jpg","32","Winthrop University","2015"
"14409","False","Leo","Diegel","L Diegel","Leo Diegel","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14409.jpg","","",""
"01275","False","Terry","Diehl","T Diehl","Terry Diehl","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01275.jpg","75","","1972"
"14410","False","Mike","Dietz","M Dietz","Mike Dietz","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14410.jpg","","",""
"01277","False","Terry","Dill","T Dill","Terry Dill","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01277.jpg","85","",""
"01278","False","Andy","Dillard","A Dillard","Andy Dillard","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01278.jpg","63","",""
"06251","False","Chris","DiMarco","C DiMarco","Chris DiMarco","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06251.jpg","56","University of Florida","1990"
"63196","False","Wenyi","Ding","W Ding","Wenyi Ding","D","People’s Rep of China","CHN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_63196.jpg","20","",""
"36983","False","Matt","Dobyns","M Dobyns","Matt Dobyns","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_36983.jpg","46","University of Texas","2001"
"51680","False","Alistair","Docherty","A Docherty","Alistair Docherty","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_51680.jpg","30","California State University-Chico","2016"
"14434","False","Steve","Doctor","S Doctor","Steve Doctor","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14434.jpg","","",""
"67092","False","Matthew","Dodd-Berry","M Dodd-Berry","Matthew Dodd-Berry","D","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_67092.jpg","","",""
"01282","False","Trevor","Dodds","T Dodds","Trevor Dodds","D","Namibia","NAM","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01282.jpg","65","Lamar University","1985"
"14441","False","Leonard","Dodson","L Dodson","Leonard Dodson","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_14441.jpg","","",""
"28751","False","Andrew","Dodt","A Dodt","Andrew Dodt","D","Australia","AUS","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28751.jpg","38","","2007"
"06253","False","Art","Doering","A Doering","Art Doering","D","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06253.jpg","","",""
"08151","False","Jay","Dolan","J Dolan","Jay Dolan","D","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08151.jpg","","",""
"23983","True","Luke","Donald","L Donald","Luke Donald","D","England","ENG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23983.jpg","46","Northwestern University","2001"
