"playerId","year","cutsMade","displaySeason","events","officialMoney","second","standingsPoints","standingsRank","third","top10","top25","tourCode","wins","withdrawn"
"48699","2019","-","2018-19","1","-","-","-","-","-","-","-","R","-","-"
"48929","2024","1","2024","2","9,240","-","-","-","-","-","-","R","-","-"
"48929","2023","-","2022-23","3","-","-","-","-","-","-","-","R","-","-"
"48929","2022","1","2021-22","2","8,251","-","-","-","-","-","-","R","-","-"
"48929","2021","-","2020-21","1","-","-","-","-","-","-","-","R","-","-"
"12663","2011","-","2011","1","-","-","-","-","-","-","-","R","-","-"
"12663","2010","2","2010","4","19,449","-","12","238","-","-","-","R","-","-"
"12663","2009","-","2009","2","-","-","-","-","-","-","-","R","-","-"
"12663","2008","-","2008","6","-","-","-","-","-","-","-","R","-","-"
"12663","2007","2","2007","8","77,102","-","56","242","-","-","1","R","-","-"
"12663","2006","4","2006","19","55,792","-","-","-","-","-","-","R","-","-"
"12663","2004","1","2004","8","6,540","-","-","-","-","-","-","R","-","1"
"12663","2003","6","2003","11","354,083","-","-","-","-","1","3","R","-","-"
"12663","2002","19","2002","25","1,643,686","-","-","-","-","4","8","R","1","1"
"12663","2001","4","2001","12","141,581","-","-","-","-","-","2","R","-","-"
"12663","2000","-","2000","4","-","-","-","-","-","-","-","R","-","3"
"12663","1999","8","1999","29","232,078","-","-","-","-","2","3","R","-","2"
"12663","1998","13","1998","28","335,821","1","-","-","-","1","5","R","-","-"
"12663","1997","12","1997","28","256,930","-","-","-","1","2","6","R","-","2"
"12663","1996","1","1996","1","3,743","-","-","-","-","-","-","R","-","-"
"12663","1994","9","1994","24","47,587","-","-","-","-","-","2","R","-","-"
"48119","2024","8","2024","28","258,058","-","79","184","-","1","1","R","-","-"
"48119","2023","18","2022-23","35","1,912,677","-","592","75","1","4","6","R","-","-"
"48119","2021","9","2020-21","19","232,604","-","135","186","-","-","2","R","-","-"
"48119","2020","4","2019-20","17","99,775","-","54","210","-","-","-","R","-","-"
"48119","2016","1","2015-16","2","16,968","-","-","-","-","-","-","R","-","-"
"48119","2015","-","2014-15 (a)","1","-","-","-","-","-","-","-","R","-","-"
"02180","1996","-","1996","2","-","-","-","-","-","-","-","R","-","-"
"02180","1995","14","1995","29","94,265","-","-","-","-","1","2","R","-","2"
"02180","1994","4","1994","11","15,482","-","-","-","-","-","1","R","-","-"
"02180","1993","17","1993","29","105,845","-","-","-","-","-","4","R","-","2"
"02180","1992","-","1992","3","-","-","-","-","-","-","-","R","-","-"
"02180","1991","1","1991","3","4,355","-","-","-","-","-","-","R","-","-"
"02180","1990","11","1990","19","45,647","-","-","-","-","1","1","R","-","-"
"02180","1989","4","1989","4","6,081","-","-","-","-","-","-","R","-","-"
"02180","1988","9","1988","22","32,432","-","-","-","-","-","2","R","-","6"
"02180","1987","17","1987","28","53,485","-","-","-","-","-","4","R","-","4"
"02180","1986","10","1986","23","23,985","-","-","-","-","-","3","R","-","1"
"02180","1980","7","1980","17","6,283","-","-","-","-","-","1","R","-","1"
"05597","1968","-","1968","1","-","-","-","-","-","-","-","R","-","-"
"05597","1967","1","1967","2","279","-","-","-","-","-","-","R","-","-"
"05597","1966","2","1966","2","1,014","-","-","-","-","-","1","R","-","-"
"05597","1965","2","1965","4","-","-","-","-","-","-","-","R","-","-"
"05597","1964","3","1964","3","825","-","-","-","-","-","1","R","-","-"
"05597","1963","-","1963","2","-","-","-","-","-","-","-","R","-","-"
"05597","1962","2","1962","2","100","-","-","-","-","-","-","R","-","-"
"05597","1961","5","1961","5","463","-","-","-","-","-","-","R","-","-"
"05597","1960","2","1960","3","-","-","-","-","-","-","-","R","-","-"
"05597","1959","1","1959","1","-","-","-","-","-","-","-","R","-","-"
"05597","1955","1","1955","1","-","-","-","-","-","-","-","R","-","1"
"05597","1954","-","1954 (a)","1","-","-","-","-","-","-","-","R","-","-"
"05597","1953","1","1953","2","-","-","-","-","-","-","-","R","-","-"
"05597","1952","4","1952","4","325","-","-","-","-","-","2","R","-","-"
"05597","1951","1","1951","1","650","-","-","-","-","1","1","R","-","-"
"05597","1950","1","1950","1","100","-","-","-","-","-","-","R","-","-"
"05597","1949","1","1949","1","-","-","-","-","-","-","-","R","-","1"
"05597","1948","4","1948","4","-","-","-","-","-","-","-","R","-","1"
"05597","1947","2","1947","2","133","-","-","-","-","-","1","R","-","-"
"05597","1945","3","1945","3","276","-","-","-","-","-","3","R","-","-"
"05597","1944","1","1944","1","86","-","-","-","-","-","1","R","-","-"
"25493","2024","18","2024","27","3,249,358","-","985","58","-","3","5","R","1","-"
"25493","2023","20","2022-23","30","6,242,461","2","-2","25","-","6","15","R","1","-"
"25493","2022","16","2021-22","28","832,637","-","334","134","-","-","4","R","-","-"
"25493","2021","18","2020-21","29","862,159","-","370","141","-","1","3","R","-","-"
"25493","2020","11","2019-20","18","1,897,539","-","741","48","-","2","3","R","1","-"
"25493","2019","21","2018-19","28","892,663","-","408","120","-","1","4","R","-","-"
"25493","2018","17","2017-18","30","899,373","-","420","123","-","2","6","R","-","-"
"25493","2017","20","2016-17","29","1,255,259","-","554","93","-","4","8","R","-","-"
"25493","2016","16","2015-16","26","628,756","-","441","129","-","1","5","R","-","-"
"25493","2015","17","2014-15","28","1,072,360","-","613","101","-","1","2","R","1","-"
"25493","2012","-","2012","1","-","-","-","-","-","-","-","R","-","-"
"25493","2011","-","2011","2","-","-","-","-","-","-","-","R","-","-"
"25493","2010","-","2010 (a)","2","-","-","-","-","-","-","-","R","-","-"
"25493","2009","1","2009 (a)","2","-","-","-","-","-","-","-","R","-","-"
"25493","2008","1","2008 (a)","2","-","-","-","-","-","-","-","R","-","-"
"02181","1936","1","1936","1","103","-","-","-","-","1","1","R","-","-"
"02181","1930","1","1930","1","-","1","-","-","-","1","1","R","-","-"
"02181","1929","2","1929","2","-","-","-","-","-","-","2","R","-","-"
"02181","1926","1","1926","1","100","-","-","-","-","-","1","R","-","-"
"02181","1924","1","1924","1","-","1","-","-","-","1","1","R","-","-"
"02181","1923","1","1923","1","-","-","-","-","-","1","1","R","1","-"
"02181","1922","1","1922","1","-","-","-","-","-","1","1","R","-","-"
"18971","1978","1","1978","5","989","-","-","-","-","-","-","R","-","1"
"18971","1977","11","1977","14","18,418","1","-","-","-","2","4","R","-","-"
"18971","1976","6","1976","10","3,519","-","-","-","-","-","2","R","-","-"
"18971","1975","-","1975","2","-","-","-","-","-","-","-","R","-","-"
"23325","2023","-","2022-23","3","-","-","-","-","-","-","-","R","-","-"
"23325","2022","10","2021-22","20","358,473","-","158","175","-","1","2","R","-","2"
"23325","2021","12","2020-21","30","648,742","-","306","149","-","1","4","R","-","3"
"23325","2020","11","2019-20","19","1,148,779","1","442","85","-","2","4","R","-","-"
"23325","2019","20","2018-19","27","1,723,910","-","937","49","-","4","8","R","-","-"
"23325","2018","16","2017-18","25","965,691","-","445","118","-","3","8","R","-","-"
"23325","2017","19","2016-17","26","797,385","-","413","114","-","-","7","R","-","1"
"23325","2016","12","2015-16","24","1,640,750","-","1,006","62","-","1","3","R","1","-"
"23325","2015","11","2014-15","12","533,036","-","361","151","-","2","6","R","-","-"
"23325","2014","2","2013-14","3","20,451","-","12","243","-","-","-","R","-","-"
"23325","2013","9","2013","16","399,286","-","246","155","-","1","5","R","-","1"
"23325","2012","14","2012","26","547,129","-","312","136","-","-","5","R","-","-"
"23325","2011","17","2011","27","423,907","-","397","116","-","-","2","R","-","-"
"23325","2010","17","2010","26","1,838,861","1","1,495","35","-","6","7","R","-","-"
"23325","2009","16","2009","28","1,178,282","1","416","115","-","2","4","R","-","-"
"23325","2008","21","2008","32","1,053,423","1","93,310","132","-","2","7","R","-","-"
"23325","2007","18","2007","28","1,313,353","-","91,504","63","1","3","5","R","-","2"
"23325","2006","18","2006","26","1,783,945","-","-","-","1","6","9","R","-","-"
"23325","2005","19","2005","32","1,827,574","-","-","-","1","4","8","R","1","3"
"23325","2004","16","2004","27","1,176,434","-","-","-","-","4","8","R","1","1"
"23325","2000","-","2000 (a)","1","-","-","-","-","-","-","-","R","-","-"
"23325","1998","-","1998 (a)","1","-","-","-","-","-","-","-","R","-","-"
"05599","1967","1","1967","1","300","-","-","-","-","-","-","R","-","-"
"05599","1966","3","1966","3","-","-","-","-","-","-","-","R","-","-"
"05599","1963","-","1963","1","-","-","-","-","-","-","-","R","-","-"
"05599","1962","2","1962","4","-","-","-","-","-","-","-","R","-","-"
"05599","1961","-","1961","1","-","-","-","-","-","-","-","R","-","-"
"05599","1960","1","1960","4","-","-","-","-","-","-","-","R","-","-"
"05599","1959","-","1959","1","-","-","-","-","-","-","-","R","-","-"
"05599","1954","12","1954","16","1,310","-","-","-","-","-","3","R","-","3"
"05599","1953","2","1953","3","-","-","-","-","-","-","-","R","-","1"
"05599","1952","2","1952","2","-","-","-","-","-","-","-","R","-","-"
"05599","1951","23","1951","24","5,653","-","-","-","1","5","11","R","-","2"
"05599","1950","21","1950","23","5,426","-","-","-","1","7","13","R","-","4"
"05599","1949","17","1949","19","2,683","-","-","-","-","4","11","R","-","2"
"05599","1948","9","1948","10","543","-","-","-","-","-","3","R","-","-"
"05599","1947","7","1947","7","1,628","-","-","-","-","2","4","R","-","-"
"05599","1946","1","1946","1","73","-","-","-","-","-","1","R","-","-"
"27330","2024","4","2024","25","62,192","-","7","224","-","-","-","R","-","-"
"27330","2023","1","2022-23","3","26,030","-","-","-","-","-","-","R","-","-"
"27330","2022","2","2021-22","2","45,263","-","-","-","-","-","1","R","-","-"
"27330","2021","10","2020-21","17","224,952","-","109","194","-","-","2","R","-","-"
"27330","2020","6","2019-20","15","453,508","1","217","142","-","1","2","R","-","-"
"27330","2019","13","2018-19","24","663,570","-","296","146","-","2","4","R","-","-"
"27330","2018","2","2017-18","2","40,040","-","-","-","-","-","-","R","-","-"
"27330","2017","1","2016-17","2","16,253","-","-","-","-","-","-","R","-","-"
"27330","2015","5","2014-15","11","80,359","-","94","203","-","-","-","R","-","-"
"27330","2014","17","2013-14","28","366,241","-","334","148","-","-","2","R","-","-"
"27330","2013","19","2013","24","1,332,652","1","726","78","-","3","4","R","-","-"
"27330","2012","19","2012","30","1,011,430","-","803","73","-","4","7","R","-","-"
"27330","2011","20","2011","31","769,324","-","513","102","-","2","7","R","-","-"
"27330","2010","19","2010","31","1,005,323","-","754","76","1","2","8","R","-","-"
"27330","2005","-","2005","1","-","-","-","-","-","-","-","R","-","-"
"18979","1921","6","1921","6","-","1","-","-","1","3","6","R","-","-"
"18979","1920","10","1920","10","-","-","-","-","1","7","8","R","1","1"
"18979","1919","4","1919","4","-","-","-","-","-","1","4","R","-","-"
"18979","1916","4","1916","4","-","-","-","-","-","1","4","R","-","-"
"02185","2010","-","2010","1","-","-","-","-","-","-","-","R","-","1"
"02185","2009","-","2009","1","-","-","-","-","-","-","-","R","-","-"
"02185","2008","-","2008","1","-","-","-","-","-","-","-","R","-","-"
"02185","1998","1","1998","4","3,030","-","-","-","-","-","-","R","-","-"
"02185","1997","-","1997","3","-","-","-","-","-","-","-","R","-","-"
"02185","1996","-","1996","6","-","-","-","-","-","-","-","R","-","1"
"02185","1995","-","1995","3","-","-","-","-","-","-","-","R","-","-"
"02185","1994","5","1994","11","10,843","-","-","-","-","-","-","R","-","-"
"02185","1993","16","1993","32","88,262","-","-","-","-","-","3","R","-","-"
"02185","1992","19","1992","34","113,617","-","-","-","-","-","6","R","-","-"
"02185","1991","11","1991","14","146,089","1","-","-","-","2","3","R","-","1"
"02185","1990","15","1990","34","72,896","-","-","-","-","-","4","R","-","-"
"02185","1989","15","1989","29","146,568","-","-","-","1","3","9","R","-","1"
"02185","1988","13","1988","28","65,988","-","-","-","-","3","6","R","-","-"
"02185","1987","1","1987","4","1,920","-","-","-","-","-","-","R","-","-"
"02185","1986","3","1986","5","18,165","-","-","-","-","1","2","R","-","-"
"02185","1985","12","1985","34","23,591","-","-","-","-","-","1","R","-","-"
"02185","1984","9","1984","17","40,185","-","-","-","-","2","5","R","-","-"
"02185","1983","10","1983","19","19,450","-","-","-","-","-","3","R","-","-"
"02185","1982","15","1982","26","25,049","-","-","-","-","-","5","R","-","-"
"02185","1981","4","1981","19","4,464","-","-","-","-","-","1","R","-","1"
"02185","1980","12","1980","29","10,230","-","-","-","-","-","1","R","-","-"
"02185","1975","1","1975 (a)","1","-","-","-","-","-","-","-","R","-","-"
"02186","1997","-","1997","2","-","-","-","-","-","-","-","R","-","-"
"02186","1996","15","1996","22","96,329","-","-","-","-","1","3","R","-","-"
"02186","1994","-","1994","1","-","-","-","-","-","-","-","R","-","-"
"02186","1992","7","1992","17","38,614","-","-","-","-","-","2","R","-","-"
"02186","1991","13","1991","32","110,302","-","-","-","-","1","3","R","-","-"
"02186","1990","19","1990","29","443,508","1","-","-","1","8","11","R","-","-"
"02186","1989","22","1989","31","189,345","1","-","-","-","2","8","R","-","-"
"02186","1988","19","1988","32","108,082","-","-","-","-","1","5","R","-","-"
"02186","1987","2","1987","5","4,694","-","-","-","-","-","-","R","-","-"
"02186","1986","1","1986","5","5,209","-","-","-","-","-","-","R","-","-"
"06423","1992","-","1992","1","-","-","-","-","-","-","-","R","-","-"
"06423","1989","-","1989","1","-","-","-","-","-","-","-","R","-","-"
"06423","1984","-","1984","1","-","-","-","-","-","-","-","R","-","-"
"06423","1983","1","1983","2","3,687","-","-","-","-","-","-","R","-","1"
"06423","1980","7","1980","20","4,430","-","-","-","-","-","1","R","-","1"
"06423","1979","10","1979","15","11,009","-","-","-","-","-","1","R","-","-"
"06423","1977","-","1977","1","-","-","-","-","-","-","-","R","-","-"
"06423","1976","1","1976","3","304","-","-","-","-","-","-","R","-","-"
"06423","1972","-","1972","1","-","-","-","-","-","-","-","R","-","-"
"02190","2005","1","2005","1","10,088","-","-","-","-","-","-","R","-","-"
"02190","2002","1","2002","1","8,080","-","-","-","-","-","-","R","-","-"
"02190","1999","7","1999","9","65,152","-","-","-","-","-","-","R","-","1"
"02190","1998","9","1998","15","200,466","-","-","-","-","2","3","R","-","2"
"02190","1997","4","1997","10","15,374","-","-","-","-","-","-","R","-","-"
"02190","1995","7","1995","21","45,878","-","-","-","-","-","2","R","-","1"
"02190","1994","18","1994","27","177,388","-","-","-","-","3","7","R","-","1"
"02190","1993","11","1993","20","132,478","-","-","-","-","1","6","R","-","1"
"02190","1992","17","1992","23","159,856","-","-","-","-","-","7","R","-","-"
"02190","1991","13","1991","22","137,360","-","-","-","-","2","6","R","-","1"
"02190","1990","14","1990","26","137,795","-","-","-","1","2","6","R","-","1"
"02190","1989","16","1989","25","174,607","1","-","-","-","1","5","R","-","3"
"02190","1988","16","1988","27","209,196","1","-","-","-","3","8","R","-","3"
"02190","1987","14","1987","25","150,116","-","-","-","-","4","6","R","1","-"
"02190","1986","20","1986","30","310,285","1","-","-","1","10","15","R","1","-"
"02190","1985","18","1985","25","137,426","1","-","-","-","4","9","R","-","4"
"02190","1984","18","1984","25","117,988","-","-","-","1","5","9","R","-","1"
"02190","1983","18","1983","27","112,367","-","-","-","-","4","12","R","-","2"
"02190","1982","20","1982","25","78,770","-","-","-","-","4","8","R","-","-"
"02190","1981","17","1981","27","41,540","-","-","-","-","1","7","R","-","1"
"02190","1980","19","1980","26","161,684","-","-","-","-","5","10","R","2","-"
"02190","1979","17","1979","26","84,500","1","-","-","1","5","10","R","-","-"
"02190","1978","15","1978","26","16,629","-","-","-","-","1","2","R","-","-"
"02190","1977","17","1977","23","33,162","-","-","-","-","2","5","R","-","1"
"02190","1976","5","1976","16","3,640","-","-","-","-","1","2","R","-","2"
