YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL CLUB HEAD SPEED,TOTAL ATTEMPTS
2007,109,0,10423,Mike Weir,112.06,5266.91,47
2007,110,0,25686,Jason Dufner,111.99,6047.27,54
2007,111,0,6595,Kevin Sutherland,111.95,6157.28,55
2007,112,0,21731,Freddie Jacobson,111.91,4924.02,44
2007,113,0,7457,Steve Flesch,111.8,6372.7,57
2007,114,0,24449,Parker McLachlin,111.62,4799.7,43
2007,115,0,23718,Nathan Green,111.61,7142.84,64
2007,116,0,1320,Bob Estes,111.56,6693.66,60
2007,117,0,24290,D.J. Brigman,111.55,4350.38,39
2007,118,0,12660,Jesper Parnevik,111.54,6357.92,57
2007,119,0,1707,Steve Lowery,111.38,5569.12,50
2007,120,0,25396,Kevin Na,111.22,6006.09,54
2007,121,0,23048,Eric Axley,111.15,7447.36,67
2007,122,0,2101,Joey Sindelar,111.12,5778.14,52
2007,123,0,1142,Bart Bryant,111.08,6220.54,56
2007,124,0,10809,Jim Furyk,111.05,6329.86,57
2007,125,0,20472,Alex Cejka,111.0,5328.11,48
2007,125,0,2246,Duffy Waldorf,111.0,4440.09,40
2007,127,0,12195,Tom Johnson,110.96,5104.0,46
2007,127,0,10733,Kent Jones,110.96,7323.4,66
2007,129,0,20859,Anders Hansen,110.88,3326.41,30
2007,130,0,20498,Briny Baird,110.86,8314.69,75
2007,131,0,8537,J.P. Hayes,110.78,6314.58,57
2007,131,0,21949,Joe Ogilvie,110.78,7644.0,69
2007,133,0,2223,Bob Tway,110.63,6859.27,62
2007,134,0,6527,Steve Stricker,110.62,6416.17,58
2007,135,0,1797,Rocco Mediate,110.42,6294.04,57
2007,136,0,12652,Cameron Beckman,110.37,6180.57,56
2007,137,0,20105,Jeff Gove,110.27,7829.27,71
2007,137,0,10425,Jay Williamson,110.27,3308.18,30
2007,139,0,21350,Ryuji Imada,110.03,8472.0,77
2007,140,0,19803,Ryan Armour,109.98,7808.42,71
2007,140,0,20628,Arron Oberholser,109.98,5388.78,49
2007,142,0,12705,Cliff Kresge,109.85,7909.02,72
2007,142,0,10860,Justin Leonard,109.85,7249.94,66
2007,144,0,24138,Ian Poulter,109.82,3843.67,35
2007,145,0,27649,Brandt Snedeker,109.7,6911.25,63
2007,146,0,23983,Luke Donald,109.67,4606.1,42
2007,147,0,12602,Dean Wilson,109.64,5810.83,53
2007,148,0,25190,Jeff Quinney,109.61,6467.03,59
2007,149,0,20433,Mark Hensby,109.6,6247.25,57
2007,149,0,10213,Dicky Pride,109.6,4932.05,45
2007,151,0,22212,Craig Lile,109.47,5145.15,47
2007,152,0,8881,Tripp Isenhour,109.43,5581.13,51
2007,153,0,24457,Jaco Van Zyl,109.38,3609.59,33
2007,154,0,22806,Doug LaBelle II,109.21,7207.92,66
2007,155,0,21470,Daisuke Maruyama,109.15,5894.14,54
2007,156,0,10117,Bob Heintz,109.13,5129.24,47
2007,157,0,1313,Steve Elkington,109.07,5344.44,49
2007,158,0,19972,José Coceres,108.83,4244.5,39
2007,158,0,1941,Tom Pernice Jr.,108.83,6747.72,62
2007,160,0,2206,David Toms,108.78,5765.34,53
2007,161,0,22621,Ben Curtis,108.74,5763.15,53
2007,162,0,6251,Chris DiMarco,108.73,5110.36,47
2007,163,0,23325,Vaughn Taylor,108.68,6303.59,58
2007,164,0,1035,Tommy Armour III,108.67,6085.34,56
2007,165,0,24024,Zach Johnson,108.48,6074.74,56
2007,166,0,1724,Jeff Maggert,108.46,6182.27,57
2007,167,0,22295,Darron Stiles,108.45,3795.9,35
2007,168,0,26420,Richard Johnson,108.41,5095.43,47
2007,169,0,22348,Nick O'Hern,108.38,4876.92,45
2007,170,0,21806,Paul Gow,108.33,4658.09,43
2007,170,0,21878,Mark Wilson,108.33,6933.13,64
2007,172,0,1157,Tom Byrum,108.3,3248.86,30
2007,173,0,23108,Matt Kuchar,108.21,5302.05,49
2007,174,0,2104,Jeff Sluman,108.2,3245.95,30
2007,175,0,20127,Chris Riley,108.19,3570.37,33
2007,176,0,22293,Heath Slocum,108.16,7895.86,73
2007,177,0,8075,Jerry Kelly,108.01,6912.35,64
2007,178,0,21753,Brian Davis,107.83,6685.57,62
2007,179,0,27060,John Mallinger,107.78,7113.53,66
2007,180,0,1766,Billy Mayfair,107.69,6999.59,65
2007,181,0,2239,Scott Verplank,107.34,5474.17,51
2007,182,0,1388,Robert Gamez,107.15,5893.02,55
2007,183,0,20382,Stephen Leaney,107.1,5355.08,50
2007,184,0,2214,Kirk Triplett,106.51,6390.49,60
2007,185,0,23135,Tim Clark,106.36,5424.32,51
2007,186,0,1381,Fred Funk,106.24,4355.87,41
2007,187,0,8931,Glen Day,106.09,5622.97,53
2007,188,0,6643,Paul Goydos,105.99,4239.49,40
2007,189,0,12680,Shigeki Maruyama,105.86,5822.56,55
2007,190,0,23933,Michael Boyd,105.85,3704.77,35
2007,191,0,7547,Craig Kanada,105.65,7500.94,71
2007,192,0,1928,Corey Pavin,104.34,5217.11,50
2007,193,0,19846,Brian Gay,104.33,7928.97,76
2007,194,0,20623,Gavin Coles,103.49,5277.86,51
2007,195,0,1132,Mark Brooks,103.26,2994.63,29
2007,196,0,7363,Craig Bowden,101.86,5296.68,52
