YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2007,0,21633,Steve Allan,30.77,72,234
2007,0,20859,Anders Hansen,30.56,55,180
2007,0,21806,Paul Gow,30.25,49,162
2007,0,12714,Chris Tidland,29.86,43,144
2007,0,24290,D.J. Brigman,29.8,59,198
2007,0,29476,Kyle Reifers,26.54,43,162
2007,0,22295,Darron Stiles,25.69,37,144
2007,0,2036,Jim Rutledge,24.07,26,108
2006,0,20099,Doug Barron,48.89,88,180
2006,0,8385,Omar Uresti,47.22,68,144
2006,0,25936,Alex Aragon,46.3,50,108
2006,0,20593,Greg Chalmers,46.3,50,108
2006,0,21949,Joe Ogilvie,45.42,139,306
2006,0,25935,John Engler Jr.,45.24,57,126
2006,0,20608,David Howell,45.0,81,180
2006,0,1329,Brad Faxon,44.87,105,234
2006,0,12680,Shigeki Maruyama,44.75,145,324
2006,0,1042,Paul Azinger,44.44,128,288
2006,0,1619,Skip Kendall,44.44,112,252
2006,0,2214,Kirk Triplett,44.44,88,198
2006,0,7867,Woody Austin,44.19,175,396
2006,0,12645,Brent Geiberger,44.17,159,360
2006,0,20098,Stuart Appleby,44.14,143,324
2006,0,23048,Eric Axley,44.1,127,288
2006,0,1666,Bernhard Langer,44.02,103,234
2006,0,19846,Brian Gay,43.94,174,396
2006,0,25345,Carl Pettersson,43.86,150,342
2006,0,1473,Todd Hamilton,43.83,71,162
2006,0,23325,Vaughn Taylor,43.21,140,324
2006,0,21753,Brian Davis,42.9,139,324
2006,0,24980,Scott Gutschewski,42.86,54,126
2006,0,23616,Ryan Hietala,42.86,54,126
2006,0,20574,Mathew Goggin,42.78,77,180
2006,0,25240,D.A. Points,42.59,92,216
2006,0,22371,Aaron Baddeley,42.46,107,252
2006,0,10423,Mike Weir,42.4,145,342
2006,0,20812,Tjaart van der Walt,42.36,61,144
2006,0,2223,Bob Tway,42.22,114,270
2006,0,23497,Tag Ridings,42.16,129,306
2006,0,12782,Tim Herron,42.06,106,252
2006,0,2101,Joey Sindelar,42.01,121,288
2006,0,11011,Mike Sposa,41.98,68,162
2006,0,25632,Jimmy Walker,41.98,68,162
2006,0,6567,Vijay Singh,41.9,181,432
2006,0,24925,Jonathan Byrd,41.88,98,234
2006,0,6575,Dudley Hart,41.85,113,270
2006,0,6197,Michael Allen,41.83,128,306
2006,0,1941,Tom Pernice Jr.,41.81,143,342
2006,0,12716,Charley Hoffman,41.8,158,378
2006,0,6004,Stephen Ames,41.67,90,216
2006,0,12760,Danny Ellis,41.67,75,180
2006,0,1577,Lee Janzen,41.67,90,216
2006,0,10733,Kent Jones,41.52,142,342
2006,0,20382,Stephen Leaney,41.48,112,270
2006,0,6643,Paul Goydos,41.41,82,198
2006,0,7749,Brett Quigley,41.39,149,360
2006,0,7223,Brian Bateman,41.36,67,162
2006,0,6034,Marco Dawson,41.32,119,288
2006,0,28475,Jeff Overton,41.23,141,342
2006,0,6251,Chris DiMarco,41.11,111,270
2006,0,11032,Frank Lickliter II,41.11,148,360
2006,0,21350,Ryuji Imada,41.01,155,378
2006,0,27095,Nick Watney,40.94,140,342
2006,0,23673,Michael Connell,40.74,22,54
2006,0,22405,Justin Rose,40.56,146,360
2006,0,1381,Fred Funk,40.51,175,432
2006,0,1249,John Daly,40.48,51,126
2006,0,1761,Len Mattiace,40.48,51,126
2006,0,2110,Jerry Smith,40.43,131,324
2006,0,20127,Chris Riley,40.37,109,270
2006,0,20472,Alex Cejka,40.28,116,288
2006,0,8537,J.P. Hayes,40.28,58,144
2006,0,20850,Daniel Chopra,40.21,152,378
2006,0,22621,Ben Curtis,40.2,123,306
2006,0,26360,Bubba Dickerson,40.12,130,324
2006,0,19881,Robert Damron,40.08,101,252
2006,0,20157,Retief Goosen,40.08,101,252
2006,0,10505,Shane Bertsch,40.06,137,342
2006,0,10565,Ian Leggatt,40.0,72,180
2006,0,6527,Steve Stricker,40.0,108,270
2006,0,1948,Tim Petrovic,39.93,115,288
2006,0,20766,Padraig Harrington,39.9,79,198
2006,0,26420,Richard Johnson,39.87,122,306
2006,0,23718,Nathan Green,39.86,165,414
2006,0,23135,Tim Clark,39.81,129,324
2006,0,20631,David McKenzie,39.81,86,216
2006,0,23320,Ryan Palmer,39.72,143,360
2006,0,1161,Mark Calcavecchia,39.68,150,378
2006,0,1887,Mark O'Meara,39.68,50,126
2006,0,8123,Jeff Brehaut,39.63,107,270
2006,0,6573,Brandt Jobe,39.54,121,306
2006,0,1313,Steve Elkington,39.51,64,162
2006,0,12662,Thomas Levet,39.51,64,162
2006,0,20572,Rod Pampling,39.44,142,360
2006,0,6373,José María Olazábal,39.32,92,234
2006,0,20121,Todd Fischer,39.24,113,288
2006,0,23621,Rory Sabbatini,39.2,127,324
2006,0,20229,Stewart Cink,39.17,141,360
2006,0,22946,Henrik Bjornstad,38.89,119,306
2006,0,9011,David Duval,38.89,77,198
2006,0,22892,Jason Gore,38.89,105,270
2006,0,1706,Davis Love III,38.89,119,306
2006,0,1823,Larry Mize,38.89,56,144
2006,0,24138,Ian Poulter,38.89,84,216
2006,0,23307,Roger Tambellini,38.89,49,126
2006,0,2206,David Toms,38.89,105,270
2006,0,2239,Scott Verplank,38.89,133,342
2006,0,7457,Steve Flesch,38.67,174,450
2006,0,21805,Harrison Frazar,38.58,125,324
2006,0,1810,Phil Mickelson,38.56,118,306
2006,0,23983,Luke Donald,38.52,104,270
2006,0,27141,J.B. Holmes,38.52,104,270
2006,0,8835,Kris Cox,38.46,90,234
2006,0,19913,Ron Whittaker,38.46,90,234
2006,0,1553,John Huston,38.43,83,216
2006,0,21731,Freddie Jacobson,38.33,69,180
2006,0,24924,Bill Haas,38.27,124,324
2006,0,22913,John Rollins,38.27,124,324
2006,0,22046,Geoff Ogilvy,38.19,110,288
2006,0,22548,Patrick Sheehan,38.19,110,288
2006,0,20378,Mathias Grönberg,38.15,103,270
2006,0,2104,Jeff Sluman,38.1,144,378
2006,0,1707,Steve Lowery,38.06,137,360
2006,0,12660,Jesper Parnevik,37.91,116,306
2006,0,1219,John Cook,37.88,75,198
2006,0,1685,J.L. Lewis,37.88,75,198
2006,0,24358,Robert Garrigus,37.78,102,270
2006,0,21660,Jason Schultz,37.78,68,180
2006,0,24507,Jason Bohn,37.68,156,414
2006,0,21959,Ted Purdy,37.65,122,324
2006,0,23541,Ben Crane,37.58,115,306
2006,0,21646,David Branshaw,37.5,135,360
2006,0,1388,Robert Gamez,37.5,108,288
2006,0,24140,Sean O'Hair,37.5,135,360
2006,0,24502,Adam Scott,37.5,108,288
2006,0,21407,Arjun Atwal,37.41,101,270
2006,0,10860,Justin Leonard,37.41,101,270
2006,0,6350,Bob May,37.37,74,198
2006,0,27770,Camilo Villegas,37.35,121,324
2006,0,1024,Billy Andrade,37.3,94,252
2006,0,24781,Hunter Mahan,37.3,141,378
2006,0,10809,Jim Furyk,37.04,140,378
2006,0,20105,Jeff Gove,37.04,100,270
2006,0,8075,Jerry Kelly,37.04,120,324
2006,0,20691,Greg Owen,37.04,100,270
2006,0,2246,Duffy Waldorf,36.84,126,342
2006,0,1139,Olin Browne,36.62,145,396
2006,0,12602,Dean Wilson,36.62,145,396
2006,0,12510,Chad Campbell,36.55,125,342
2006,0,24357,K.J. Choi,36.51,138,378
2006,0,25900,Lucas Glover,36.51,138,378
2006,0,23322,Brett Wetterich,36.46,105,288
2006,0,6515,Shaun Micheel,36.42,118,324
2006,0,23409,James Driscoll,36.36,72,198
2006,0,23349,Charles Warren,36.26,124,342
2006,0,1599,Steve Jones,36.11,91,252
2006,0,6012,Greg Kraft,36.11,78,216
2006,0,1677,Tom Lehman,36.11,78,216
2006,0,1724,Jeff Maggert,36.11,91,252
2006,0,1766,Billy Mayfair,36.11,117,324
2006,0,23788,D.J. Trahan,36.11,91,252
2006,0,12755,Vance Veazey,36.11,65,180
2006,0,24024,Zach Johnson,35.96,123,342
2006,0,19824,Craig Barlow,35.93,97,270
2006,0,24361,Pat Perez,35.8,58,162
2006,0,8793,Tiger Woods,35.65,77,216
2006,0,20498,Briny Baird,35.56,96,270
2006,0,21470,Daisuke Maruyama,35.56,96,270
2006,0,20628,Arron Oberholser,35.49,115,324
2006,0,6595,Kevin Sutherland,35.38,121,342
2006,0,26596,Ryan Moore,35.19,76,216
2006,0,7013,Wes Short Jr.,35.19,95,270
2006,0,21961,Charles Howell III,35.09,120,342
2006,0,1035,Tommy Armour III,35.0,63,180
2006,0,10885,Robert Allenby,34.97,107,306
2006,0,1320,Bob Estes,34.97,107,306
2006,0,1945,Kenny Perry,34.81,94,270
2006,0,8375,Paul Stankowski,34.62,81,234
2006,0,1142,Bart Bryant,34.57,112,324
2006,0,27943,Matt Hansen,34.57,56,162
2006,0,23623,Bo Van Pelt,34.54,143,414
2006,0,12823,Carlos Franco,34.52,87,252
2006,0,22293,Heath Slocum,34.31,105,306
2006,0,24912,Will MacKenzie,34.03,98,288
2006,0,20634,Peter Lonard,33.99,104,306
2006,0,27120,Troy Matteson,33.95,110,324
2006,0,25804,Bubba Watson,33.73,85,252
2006,0,21878,Mark Wilson,33.7,91,270
2006,0,1132,Mark Brooks,33.33,60,180
2006,0,1226,Fred Couples,33.33,54,162
2006,0,25842,Jon Mills,33.33,42,126
2006,0,22378,Trevor Immelman,33.04,113,342
2006,0,6522,Ernie Els,32.99,95,288
2006,0,6621,Joe Durant,32.83,130,396
2006,0,23353,J.J. Henry,32.75,112,342
2006,0,28780,Nicholas Thompson,32.22,87,270
2006,0,20645,John Senden,32.16,110,342
2006,0,23614,Rich Beem,31.85,86,270
2006,0,1928,Corey Pavin,31.48,68,216
2006,0,21209,Sergio Garcia,31.02,67,216
2006,0,20094,Jonathan Kaye,30.72,94,306
2006,0,2106,Chris Smith,30.56,66,216
2006,0,20548,Hidemichi Tanaka,29.86,43,144
2006,0,11123,Chris Couch,27.27,54,198
2005,0,10117,Bob Heintz,50.0,81,162
2005,0,25396,Kevin Na,49.6,125,252
2005,0,23621,Rory Sabbatini,49.21,124,252
2005,0,19972,José Coceres,48.15,52,108
2005,0,2010,Loren Roberts,48.15,78,162
2005,0,1619,Skip Kendall,47.62,60,126
2005,0,8931,Glen Day,45.73,107,234
2005,0,22371,Aaron Baddeley,45.63,115,252
2005,0,1219,John Cook,45.56,82,180
2005,0,23552,Hank Kuehne,45.37,98,216
2005,0,12782,Tim Herron,45.2,179,396
2005,0,6197,Michael Allen,45.19,122,270
2005,0,2206,David Toms,45.1,138,306
2005,0,6527,Steve Stricker,45.06,73,162
2005,0,20121,Todd Fischer,44.81,121,270
2005,0,23541,Ben Crane,44.44,136,306
2005,0,8725,Tom Gillis,43.89,79,180
2005,0,21949,Joe Ogilvie,43.89,158,360
2005,0,1887,Mark O'Meara,43.52,94,216
2005,0,23614,Rich Beem,43.33,39,90
2005,0,22621,Ben Curtis,43.06,62,144
2005,0,2239,Scott Verplank,42.98,147,342
2005,0,1553,John Huston,42.86,108,252
2005,0,20663,Brenden Pappas,42.78,77,180
2005,0,1329,Brad Faxon,42.74,100,234
2005,0,20850,Daniel Chopra,42.69,146,342
2005,0,25900,Lucas Glover,42.59,115,270
2005,0,20628,Arron Oberholser,42.59,92,216
2005,0,23497,Tag Ridings,42.59,115,270
2005,0,20127,Chris Riley,42.59,69,162
2005,0,1928,Corey Pavin,42.46,107,252
2005,0,21878,Mark Wilson,42.42,84,198
2005,0,1361,Dan Forsman,42.36,61,144
2005,0,8793,Tiger Woods,42.16,129,306
2005,0,2214,Kirk Triplett,41.98,68,162
2005,0,10425,Jay Williamson,41.98,68,162
2005,0,20229,Stewart Cink,41.94,151,360
2005,0,24227,Justin Bolli,41.67,60,144
2005,0,19846,Brian Gay,41.67,135,324
2005,0,1677,Tom Lehman,41.67,105,252
2005,0,1797,Rocco Mediate,41.67,105,252
2005,0,21498,Hideto Tanihara,41.67,30,72
2005,0,20099,Doug Barron,41.41,82,198
2005,0,21753,Brian Davis,41.27,104,252
2005,0,25847,Rob Rashell,41.27,52,126
2005,0,6034,Marco Dawson,41.05,133,324
2005,0,1761,Len Mattiace,40.97,59,144
2005,0,6373,José María Olazábal,40.91,81,198
2005,0,2246,Duffy Waldorf,40.87,103,252
2005,0,1941,Tom Pernice Jr.,40.74,154,378
2005,0,22295,Darron Stiles,40.74,88,216
2005,0,12652,Cameron Beckman,40.63,117,288
2005,0,23322,Brett Wetterich,40.56,73,180
2005,0,6004,Stephen Ames,40.52,124,306
2005,0,1388,Robert Gamez,40.52,124,306
2005,0,10809,Jim Furyk,40.48,153,378
2005,0,1161,Mark Calcavecchia,40.35,138,342
2005,0,23135,Tim Clark,40.35,138,342
2005,0,20623,Gavin Coles,40.28,87,216
2005,0,6599,John Elliott,40.28,29,72
2005,0,22405,Justin Rose,40.28,145,360
2005,0,1226,Fred Couples,40.17,94,234
2005,0,23349,Charles Warren,40.17,94,234
2005,0,23320,Ryan Palmer,40.12,130,324
2005,0,24138,Ian Poulter,40.12,65,162
2005,0,2104,Jeff Sluman,40.06,137,342
2005,0,20160,Charlie Wi,39.9,79,198
2005,0,24507,Jason Bohn,39.87,122,306
2005,0,24361,Pat Perez,39.87,122,306
2005,0,28088,Matt Davidson,39.81,43,108
2005,0,10912,Craig Perks,39.81,43,108
2005,0,8075,Jerry Kelly,39.77,136,342
2005,0,8385,Omar Uresti,39.68,100,252
2005,0,20634,Peter Lonard,39.63,107,270
2005,0,1823,Larry Mize,39.58,57,144
2005,0,6575,Dudley Hart,39.51,128,324
2005,0,1132,Mark Brooks,39.44,71,180
2005,0,23409,James Driscoll,39.44,71,180
2005,0,20378,Mathias Grönberg,39.44,71,180
2005,0,1320,Bob Estes,39.42,149,378
2005,0,1042,Paul Azinger,39.39,78,198
2005,0,26679,Kevin Stadler,39.35,85,216
2005,0,25240,D.A. Points,39.32,92,234
2005,0,27095,Nick Watney,39.32,92,234
2005,0,10585,Scott McCarron,39.29,99,252
2005,0,10860,Justin Leonard,39.26,106,270
2005,0,1706,Davis Love III,39.26,106,270
2005,0,6332,Neal Lancaster,39.24,113,288
2005,0,24024,Zach Johnson,39.2,127,324
2005,0,1685,J.L. Lewis,39.2,127,324
2005,0,23325,Vaughn Taylor,39.18,134,342
2005,0,22293,Heath Slocum,39.15,148,378
2005,0,21633,Steve Allan,38.89,126,324
2005,0,1313,Steve Elkington,38.89,91,234
2005,0,12645,Brent Geiberger,38.89,63,162
2005,0,20766,Padraig Harrington,38.89,70,180
2005,0,8537,J.P. Hayes,38.89,70,180
2005,0,8545,Glen Hnatiuk,38.89,49,126
2005,0,6573,Brandt Jobe,38.89,133,342
2005,0,20094,Jonathan Kaye,38.89,112,288
2005,0,24912,Will MacKenzie,38.89,84,216
2005,0,20691,Greg Owen,38.89,119,306
2005,0,22548,Patrick Sheehan,38.89,140,360
2005,0,2223,Bob Tway,38.54,111,288
2005,0,1249,John Daly,38.49,97,252
2005,0,6567,Vijay Singh,38.44,173,450
2005,0,20474,Phillip Price,38.43,83,216
2005,0,1723,Andrew Magee,38.38,76,198
2005,0,12680,Shigeki Maruyama,38.36,145,378
2005,0,1139,Olin Browne,38.3,131,342
2005,0,1142,Bart Bryant,38.3,131,342
2005,0,25345,Carl Pettersson,38.3,131,342
2005,0,1810,Phil Mickelson,38.24,117,306
2005,0,19881,Robert Damron,38.19,110,288
2005,0,24140,Sean O'Hair,38.13,151,396
2005,0,23036,Chris Anderson,38.1,48,126
2005,0,2106,Chris Smith,38.1,96,252
2005,0,24604,Hunter Haas,37.96,82,216
2005,0,24781,Hunter Mahan,37.91,116,306
2005,0,2101,Joey Sindelar,37.88,150,396
2005,0,1473,Todd Hamilton,37.85,109,288
2005,0,21407,Arjun Atwal,37.78,102,270
2005,0,12823,Carlos Franco,37.7,95,252
2005,0,1724,Jeff Maggert,37.7,95,252
2005,0,21951,Joey Snyder III,37.65,122,324
2005,0,23788,D.J. Trahan,37.61,88,234
2005,0,12660,Jesper Parnevik,37.58,115,306
2005,0,10423,Mike Weir,37.5,81,216
2005,0,24925,Jonathan Byrd,37.43,128,342
2005,0,6251,Chris DiMarco,37.41,101,270
2005,0,23353,J.J. Henry,37.35,121,324
2005,0,1945,Kenny Perry,37.35,121,324
2005,0,10733,Kent Jones,37.25,114,306
2005,0,11032,Frank Lickliter II,37.25,114,306
2005,0,24290,D.J. Brigman,37.22,67,180
2005,0,19824,Craig Barlow,37.18,87,234
2005,0,21350,Ryuji Imada,37.18,87,234
2005,0,1024,Billy Andrade,37.04,100,270
2005,0,1381,Fred Funk,37.04,140,378
2005,0,23063,Scott Hend,37.04,60,162
2005,0,26420,Richard Johnson,37.04,60,162
2005,0,20812,Tjaart van der Walt,37.04,60,162
2005,0,21805,Harrison Frazar,36.94,133,360
2005,0,1707,Steve Lowery,36.93,113,306
2005,0,1666,Bernhard Langer,36.9,93,252
2005,0,21209,Sergio Garcia,36.81,106,288
2005,0,12602,Dean Wilson,36.81,106,288
2005,0,20548,Hidemichi Tanaka,36.73,119,324
2005,0,7867,Woody Austin,36.67,132,360
2005,0,12510,Chad Campbell,36.67,132,360
2005,0,1457,Jay Haas,36.67,66,180
2005,0,23623,Bo Van Pelt,36.62,145,396
2005,0,20472,Alex Cejka,36.57,79,216
2005,0,23983,Luke Donald,36.51,92,252
2005,0,1487,Jeff Hart,36.42,59,162
2005,0,23108,Matt Kuchar,36.42,59,162
2005,0,20572,Rod Pampling,36.42,118,324
2005,0,10201,Matt Gogel,36.36,72,198
2005,0,1577,Lee Janzen,36.36,72,198
2005,0,12454,Mario Tiziani,36.36,72,198
2005,0,8993,Franklin Langham,36.32,85,234
2005,0,22046,Geoff Ogilvy,36.24,137,378
2005,0,1035,Tommy Armour III,36.11,143,396
2005,0,1766,Billy Mayfair,35.88,155,432
2005,0,26287,Roland Thatcher,35.65,77,216
2005,0,21961,Charles Howell III,35.49,115,324
2005,0,21731,Freddie Jacobson,35.47,83,234
2005,0,1599,Steve Jones,35.42,51,144
2005,0,24357,K.J. Choi,35.19,95,270
2005,0,7457,Steve Flesch,35.19,95,270
2005,0,20433,Mark Hensby,35.19,95,270
2005,0,1948,Tim Petrovic,35.19,95,270
2005,0,6595,Kevin Sutherland,35.19,114,324
2005,0,10885,Robert Allenby,34.81,94,270
2005,0,24980,Scott Gutschewski,34.81,94,270
2005,0,7749,Brett Quigley,34.81,94,270
2005,0,21806,Paul Gow,34.72,75,216
2005,0,12662,Thomas Levet,34.72,50,144
2005,0,7223,Brian Bateman,34.44,93,270
2005,0,6621,Joe Durant,34.44,93,270
2005,0,24502,Adam Scott,34.03,98,288
2005,0,20098,Stuart Appleby,33.99,104,306
2005,0,20645,John Senden,33.86,128,378
2005,0,23725,Brendan Jones,33.8,73,216
2005,0,1157,Tom Byrum,33.73,85,252
2005,0,21959,Ted Purdy,33.33,156,468
2005,0,22913,John Rollins,33.33,108,324
2005,0,20502,Michael Long,32.72,53,162
2005,0,1127,Danny Briggs,32.64,47,144
2005,0,20382,Stephen Leaney,32.59,88,270
2005,0,12826,Paul Claxton,32.22,58,180
2005,0,1927,Dennis Paulson,31.94,46,144
2005,0,8123,Jeff Brehaut,31.82,63,198
2005,0,20396,Lee Westwood,31.11,56,180
2005,0,20498,Briny Baird,31.05,95,306
2005,0,20157,Retief Goosen,30.95,78,252
2005,0,6515,Shaun Micheel,30.81,61,198
2005,0,1175,Jim Carter,30.56,33,108
2005,0,1418,Bill Glasson,30.16,38,126
2005,0,23540,Jason Allred,28.57,36,126
2005,0,26758,David Hearn,28.4,46,162
2005,0,10962,Bradley Hughes,27.78,30,108
2004,0,23497,Tag Ridings,52.08,75,144
2004,0,21407,Arjun Atwal,48.61,105,216
2004,0,23613,Rich Barcelo,47.22,68,144
2004,0,1329,Brad Faxon,45.99,149,324
2004,0,19825,Darren Clarke,45.68,74,162
2004,0,23621,Rory Sabbatini,45.68,148,324
2004,0,20585,Niclas Fasth,45.06,73,162
2004,0,2214,Kirk Triplett,45.06,146,324
2004,0,20433,Mark Hensby,45.03,154,342
2004,0,20593,Greg Chalmers,44.87,105,234
2004,0,24781,Hunter Mahan,44.79,129,288
2004,0,12602,Dean Wilson,44.79,129,288
2004,0,20029,Notah Begay III,44.44,88,198
2004,0,12682,Hirofumi Miyase,44.44,40,90
2004,0,22046,Geoff Ogilvy,44.44,144,324
2004,0,20121,Todd Fischer,43.83,142,324
2004,0,8337,Mike Heinen,43.83,71,162
2004,0,22621,Ben Curtis,43.75,63,144
2004,0,7939,Dan Olsen,43.75,63,144
2004,0,10201,Matt Gogel,43.46,133,306
2004,0,22371,Aaron Baddeley,43.4,125,288
2004,0,10912,Craig Perks,43.33,78,180
2004,0,1157,Tom Byrum,43.14,132,306
2004,0,12680,Shigeki Maruyama,43.12,163,378
2004,0,23552,Hank Kuehne,42.96,116,270
2004,0,26420,Richard Johnson,42.9,139,324
2004,0,8931,Glen Day,42.81,131,306
2004,0,22293,Heath Slocum,42.59,115,270
2004,0,20663,Brenden Pappas,42.5,153,360
2004,0,24502,Adam Scott,42.42,84,198
2004,0,6809,Bob Burns,42.31,99,234
2004,0,12660,Jesper Parnevik,42.28,137,324
2004,0,21949,Joe Ogilvie,42.22,152,360
2004,0,6373,José María Olazábal,42.22,76,180
2004,0,6522,Ernie Els,42.06,106,252
2004,0,6575,Dudley Hart,41.98,68,162
2004,0,12753,David Morland IV,41.98,68,162
2004,0,20378,Mathias Grönberg,41.92,83,198
2004,0,1948,Tim Petrovic,41.92,166,396
2004,0,1968,Nick Price,41.92,83,198
2004,0,22913,John Rollins,41.85,113,270
2004,0,19881,Robert Damron,41.83,128,306
2004,0,10585,Scott McCarron,41.83,128,306
2004,0,25345,Carl Pettersson,41.8,158,378
2004,0,7457,Steve Flesch,41.79,173,414
2004,0,1132,Mark Brooks,41.67,45,108
2004,0,20229,Stewart Cink,41.67,165,396
2004,0,2245,Grant Waite,41.67,75,180
2004,0,1928,Corey Pavin,41.5,127,306
2004,0,24925,Jonathan Byrd,41.48,112,270
2004,0,19972,José Coceres,41.45,97,234
2004,0,1320,Bob Estes,41.45,97,234
2004,0,10213,Dicky Pride,41.36,67,162
2004,0,1127,Danny Briggs,41.27,104,252
2004,0,20157,Retief Goosen,41.2,89,216
2004,0,1761,Len Mattiace,41.2,89,216
2004,0,21731,Freddie Jacobson,41.18,126,306
2004,0,1724,Jeff Maggert,41.11,74,180
2004,0,12760,Danny Ellis,41.03,96,234
2004,0,23135,Tim Clark,40.97,118,288
2004,0,1706,Davis Love III,40.97,118,288
2004,0,20580,Andre Stolz,40.48,51,126
2004,0,1261,Jay Delsing,40.4,80,198
2004,0,1619,Skip Kendall,40.28,145,360
2004,0,6613,Tommy Tolles,40.28,58,144
2004,0,20572,Rod Pampling,40.21,152,378
2004,0,2104,Jeff Sluman,40.21,152,378
2004,0,6527,Steve Stricker,40.17,94,234
2004,0,1042,Paul Azinger,40.08,101,252
2004,0,20104,Ken Duke,40.08,101,252
2004,0,20094,Jonathan Kaye,40.08,101,252
2004,0,8385,Omar Uresti,40.08,101,252
2004,0,23325,Vaughn Taylor,40.0,108,270
2004,0,1035,Tommy Armour III,39.93,115,288
2004,0,1577,Lee Janzen,39.87,122,306
2004,0,22548,Patrick Sheehan,39.86,165,414
2004,0,23320,Ryan Palmer,39.81,129,324
2004,0,2010,Loren Roberts,39.81,129,324
2004,0,23541,Ben Crane,39.77,136,342
2004,0,1666,Bernhard Langer,39.74,93,234
2004,0,10423,Mike Weir,39.63,107,270
2004,0,12782,Tim Herron,39.58,114,288
2004,0,25396,Kevin Na,39.54,121,306
2004,0,1024,Billy Andrade,39.44,142,360
2004,0,1388,Robert Gamez,39.44,142,360
2004,0,20634,Peter Lonard,39.39,78,198
2004,0,21646,David Branshaw,39.35,85,216
2004,0,8339,Spike McRoy,39.32,92,234
2004,0,6197,Michael Allen,39.26,106,270
2004,0,20382,Stephen Leaney,39.26,106,270
2004,0,1677,Tom Lehman,39.26,106,270
2004,0,21805,Harrison Frazar,39.24,113,288
2004,0,25900,Lucas Glover,39.24,113,288
2004,0,12645,Brent Geiberger,39.2,127,324
2004,0,24507,Jason Bohn,39.18,134,342
2004,0,6004,Stephen Ames,39.15,148,378
2004,0,1685,J.L. Lewis,39.15,148,378
2004,0,6214,Guy Boros,38.89,56,144
2004,0,25686,Jason Dufner,38.89,77,198
2004,0,1810,Phil Mickelson,38.89,126,324
2004,0,22405,Justin Rose,38.89,112,288
2004,0,26287,Roland Thatcher,38.89,63,162
2004,0,2206,David Toms,38.89,105,270
2004,0,21959,Ted Purdy,38.64,153,396
2004,0,6332,Neal Lancaster,38.61,139,360
2004,0,8123,Jeff Brehaut,38.58,125,324
2004,0,7223,Brian Bateman,38.56,118,306
2004,0,20098,Stuart Appleby,38.54,111,288
2004,0,6567,Vijay Singh,38.48,187,486
2004,0,8075,Jerry Kelly,38.46,180,468
2004,0,12823,Carlos Franco,38.43,166,432
2004,0,23623,Bo Van Pelt,38.41,159,414
2004,0,1381,Fred Funk,38.33,138,360
2004,0,1527,Scott Hoch,38.33,69,180
2004,0,20645,John Senden,38.33,138,360
2004,0,1941,Tom Pernice Jr.,38.3,131,342
2004,0,24357,K.J. Choi,38.27,124,324
2004,0,1219,John Cook,38.27,62,162
2004,0,19846,Brian Gay,38.19,110,288
2004,0,1927,Dennis Paulson,38.15,103,270
2004,0,6595,Kevin Sutherland,38.15,103,270
2004,0,21893,Brian Kortan,38.1,48,126
2004,0,10885,Robert Allenby,38.06,137,360
2004,0,1378,David Frost,38.03,89,234
2004,0,23108,Matt Kuchar,38.03,89,234
2004,0,6251,Chris DiMarco,37.96,164,432
2004,0,7721,Pat Bates,37.91,116,306
2004,0,11032,Frank Lickliter II,37.91,116,306
2004,0,24290,D.J. Brigman,37.88,75,198
2004,0,1361,Dan Forsman,37.88,75,198
2004,0,2049,Gene Sauers,37.88,75,198
2004,0,1938,David Peoples,37.85,109,288
2004,0,20127,Chris Riley,37.78,102,270
2004,0,2101,Joey Sindelar,37.72,129,342
2004,0,7363,Craig Bowden,37.5,81,216
2004,0,12394,Tom Carter,37.5,135,360
2004,0,12652,Cameron Beckman,37.43,128,342
2004,0,1139,Olin Browne,37.41,101,270
2004,0,7749,Brett Quigley,37.35,121,324
2004,0,8793,Tiger Woods,37.35,121,324
2004,0,20850,Daniel Chopra,37.3,141,378
2004,0,24024,Zach Johnson,37.27,161,432
2004,0,10425,Jay Williamson,37.25,114,306
2004,0,6621,Joe Durant,37.15,107,288
2004,0,1707,Steve Lowery,37.15,107,288
2004,0,7867,Woody Austin,37.04,120,324
2004,0,23353,J.J. Henry,37.04,140,378
2004,0,1771,Blaine McCallister,37.04,40,108
2004,0,2223,Bob Tway,37.04,120,324
2004,0,12510,Chad Campbell,36.94,133,360
2004,0,23063,Scott Hend,36.87,73,198
2004,0,20628,Arron Oberholser,36.67,99,270
2004,0,10733,Kent Jones,36.6,112,306
2004,0,1142,Bart Bryant,36.57,79,216
2004,0,21878,Mark Wilson,36.57,79,216
2004,0,8881,Tripp Isenhour,36.51,46,126
2004,0,1457,Jay Haas,36.42,118,324
2004,0,1473,Todd Hamilton,36.42,118,324
2004,0,1553,John Huston,36.42,59,162
2004,0,8537,J.P. Hayes,36.36,72,198
2004,0,12705,Cliff Kresge,36.36,72,198
2004,0,1887,Mark O'Meara,36.36,72,198
2004,0,2239,Scott Verplank,36.36,144,396
2004,0,23983,Luke Donald,36.3,98,270
